,match_id,match_count,model_count,change_count,league_count,won,drawn,lost
4558,2004192,215015,30121,1033,8,0.420000,0.280000,0.300000
4559,2004193,8270,2186,707,2,0.790000,0.130000,0.080000
4560,2004194,66202,13337,973,19,0.600000,0.230000,0.170000
4561,2004195,173429,20638,1008,35,0.360000,0.290000,0.350000
4562,2004196,24591,1626,898,21,0.200000,0.220000,0.580000
4563,2004197,42430,9277,933,37,0.660000,0.210000,0.130000
4564,2004198,207500,27848,1035,20,0.400000,0.280000,0.320000
4565,2004199,2770,815,500,1,0.880000,0.080000,0.040000
4566,2004200,24584,1625,898,14,0.200000,0.220000,0.580000
4567,2004201,81077,15039,979,35,0.560000,0.250000,0.190000
4568,2004202,5346,1501,649,3,0.840000,0.100000,0.060000
4569,2004203,88785,16825,997,21,0.570000,0.240000,0.190000
4570,2004204,88785,16825,997,21,0.570000,0.240000,0.190000
4571,2004205,132777,21660,994,21,0.490000,0.270000,0.240000
4572,2004206,7175,310,717,38,0.130000,0.150000,0.720000
4573,2004207,8655,389,767,36,0.130000,0.160000,0.710000
4574,2004208,27312,6352,885,12,0.700000,0.190000,0.110000
4575,2004209,173429,20638,1008,35,0.360000,0.290000,0.350000
4576,2004210,8655,389,767,36,0.130000,0.160000,0.710000
4577,2004211,94072,9186,963,4,0.290000,0.270000,0.440000
4578,2004212,209319,29059,1028,6,0.420000,0.280000,0.300000
4579,2004213,131539,21401,991,31,0.490000,0.270000,0.240000
4580,2004214,42433,9277,933,1,0.660000,0.210000,0.130000
4581,2004215,158797,18508,992,28,0.350000,0.290000,0.360000
4582,2004216,112615,19637,991,22,0.520000,0.260000,0.220000
4583,2004217,13256,3379,797,35,0.760000,0.140000,0.100000
4584,2004218,5497,208,661,37,0.110000,0.150000,0.740000
4585,2004219,88769,16816,996,5,0.570000,0.240000,0.190000
4586,2004220,171237,20428,1007,27,0.360000,0.290000,0.350000
4587,2004221,113012,19717,991,29,0.520000,0.260000,0.220000
4588,2004222,2770,815,500,1,0.880000,0.080000,0.040000
4589,2004223,22489,5346,878,25,0.710000,0.180000,0.110000
4590,2004224,158179,24335,997,34,0.460000,0.280000,0.260000
4591,2004225,186310,22607,1017,7,0.360000,0.290000,0.350000
4592,2004226,197764,27094,1021,34,0.410000,0.290000,0.300000
4593,2004227,32423,2231,928,14,0.210000,0.230000,0.560000
4594,2004228,88785,16825,997,21,0.570000,0.240000,0.190000
4595,2004229,555,168,221,9,0.910000,0.060000,0.030000
4596,2004230,166333,20946,995,37,0.380000,0.290000,0.330000
4597,2004231,80314,7475,950,13,0.280000,0.270000,0.450000
4598,2004232,113012,19717,991,29,0.520000,0.260000,0.220000
4599,2004233,5497,208,661,37,0.110000,0.150000,0.740000
4600,2004234,54135,11378,959,3,0.630000,0.220000,0.150000
4601,2004235,66202,13337,973,19,0.600000,0.230000,0.170000
4602,2004236,5497,208,661,37,0.110000,0.150000,0.740000
4603,2004237,158470,24427,999,13,0.460000,0.280000,0.260000
4604,2004238,54134,11377,959,2,0.630000,0.220000,0.150000
4605,2004239,132904,14344,992,31,0.320000,0.280000,0.400000
4606,2004240,42433,9277,933,1,0.660000,0.210000,0.130000
4607,2004241,18322,1040,884,31,0.170000,0.200000,0.630000
4608,2004242,88769,16816,996,5,0.570000,0.240000,0.190000
4609,2004243,13256,3379,797,35,0.760000,0.140000,0.100000
4610,2004244,4151,1148,558,17,0.830000,0.110000,0.060000
4611,2004245,10897,532,797,16,0.150000,0.180000,0.670000
4612,2004246,188627,28030,1018,23,0.450000,0.280000,0.270000
4613,2004247,173429,20638,1008,35,0.360000,0.290000,0.350000
4614,2004248,18321,1040,884,30,0.170000,0.200000,0.630000
4615,2004249,9938,495,773,32,0.150000,0.190000,0.660000
4616,2004250,54135,11378,959,3,0.630000,0.220000,0.150000
4617,2004251,32426,2232,928,17,0.210000,0.230000,0.560000
4618,2004252,91778,16529,980,11,0.540000,0.250000,0.210000
4619,2004253,51708,4220,937,33,0.240000,0.250000,0.510000
4620,2004254,4151,1148,558,17,0.830000,0.110000,0.060000
4621,2004255,158797,18508,992,28,0.350000,0.290000,0.360000
4622,2004256,4151,1148,558,17,0.830000,0.110000,0.060000
4623,2004257,100380,10021,953,33,0.300000,0.280000,0.420000
4624,2004258,7178,310,717,2,0.130000,0.150000,0.720000
4625,2004259,43312,3309,944,22,0.230000,0.240000,0.530000
4626,2004260,128534,21417,988,29,0.500000,0.270000,0.230000
4627,2004261,128534,21417,988,29,0.500000,0.270000,0.230000
4628,2004262,203607,28051,1024,27,0.410000,0.290000,0.300000
4629,2004263,203607,28051,1024,27,0.410000,0.290000,0.300000
4630,2004264,3460,991,538,28,0.860000,0.090000,0.050000
4631,2004265,18323,1040,884,32,0.170000,0.200000,0.630000
4632,2004266,42433,9277,933,1,0.660000,0.210000,0.130000
4633,2004267,23093,1439,899,5,0.190000,0.220000,0.590000
4634,2004268,132904,14344,992,31,0.320000,0.280000,0.400000
4635,2004269,100380,10021,953,33,0.300000,0.280000,0.420000
4636,2004270,185963,27097,1017,11,0.440000,0.280000,0.280000
4637,2004271,88769,16816,996,5,0.570000,0.240000,0.190000
4638,2004272,68586,13378,966,24,0.590000,0.240000,0.170000
4639,2004273,93123,9107,956,30,0.290000,0.270000,0.440000
4640,2004274,8270,2186,707,2,0.790000,0.130000,0.080000
4641,2004275,204029,27452,1032,20,0.400000,0.280000,0.320000
4642,2004276,29645,2080,915,5,0.210000,0.230000,0.560000
4643,2004277,8270,2186,707,2,0.790000,0.130000,0.080000
4644,2004278,134237,14451,996,38,0.320000,0.280000,0.400000
4645,2004279,5346,1501,649,3,0.840000,0.100000,0.060000
4646,2004280,134237,14451,996,38,0.320000,0.280000,0.400000
4647,2004281,23095,1439,899,7,0.190000,0.220000,0.590000
4648,2004282,17306,4223,837,29,0.730000,0.160000,0.110000
4649,2004283,128534,21417,988,29,0.500000,0.270000,0.230000
4650,2004284,42433,9277,933,1,0.660000,0.210000,0.130000
4651,2004285,132777,21660,994,21,0.490000,0.270000,0.240000
4652,2004286,123021,12709,982,15,0.310000,0.280000,0.410000
4653,2004287,194866,23241,1034,22,0.360000,0.280000,0.360000
4654,2004288,8655,389,767,36,0.130000,0.160000,0.710000
4655,2004289,5346,1501,649,3,0.840000,0.100000,0.060000
4656,2004290,213143,27383,1040,8,0.390000,0.290000,0.320000
4657,2004291,131539,21401,991,31,0.490000,0.270000,0.240000
4658,2004292,42433,9277,933,1,0.660000,0.210000,0.130000
4659,2004293,5346,1501,649,3,0.840000,0.100000,0.060000
4660,2004294,128534,21417,988,29,0.500000,0.270000,0.230000
4661,2004295,91778,16529,980,11,0.540000,0.250000,0.210000
4662,2004296,81033,15030,978,30,0.560000,0.250000,0.190000
4663,2004297,13256,3379,797,35,0.760000,0.140000,0.100000
4664,2004298,213143,27383,1040,8,0.390000,0.290000,0.320000
4665,2004299,170539,25662,998,31,0.450000,0.280000,0.270000
4666,2004300,54126,11377,959,33,0.630000,0.220000,0.150000
4667,2004301,23093,1439,899,5,0.190000,0.220000,0.590000
4668,2004302,213143,27383,1040,8,0.390000,0.290000,0.320000
4669,2004303,54126,11377,959,33,0.630000,0.220000,0.150000
4670,2004304,209319,29059,1028,6,0.420000,0.280000,0.300000
4671,2004305,66208,13335,973,25,0.600000,0.230000,0.170000
4672,2004306,4151,1148,558,17,0.830000,0.110000,0.060000
4673,2004307,160174,25316,1004,1,0.470000,0.270000,0.260000
4674,2004308,128534,21417,988,29,0.500000,0.270000,0.230000
4675,2004309,22489,5346,878,25,0.710000,0.180000,0.110000
4676,2004310,132777,21660,994,21,0.490000,0.270000,0.240000
4677,2004311,8655,389,767,36,0.130000,0.160000,0.710000
4678,2004312,18321,1040,884,30,0.170000,0.200000,0.630000
4679,2004313,153461,23415,987,35,0.460000,0.280000,0.260000
4680,2004314,42433,9277,933,1,0.660000,0.210000,0.130000
4681,2004315,24586,1625,898,16,0.200000,0.220000,0.580000
4682,2004316,160174,25316,1004,1,0.470000,0.270000,0.260000
4683,2004317,42430,9277,933,37,0.660000,0.210000,0.130000
4684,2004318,207500,27848,1035,20,0.400000,0.280000,0.320000
4685,2004319,43312,3309,944,22,0.230000,0.240000,0.530000
4686,2004320,8270,2186,707,2,0.790000,0.130000,0.080000
4687,2004321,18993,1162,887,0,0.180000,0.210000,0.610000
4688,2004322,66202,13337,973,19,0.600000,0.230000,0.170000
4689,2004323,189549,26881,1002,9,0.430000,0.290000,0.280000
4690,2004324,4151,1148,558,17,0.830000,0.110000,0.060000
4691,2004325,128631,21457,988,9,0.500000,0.270000,0.230000
4692,2004326,149291,16675,992,38,0.340000,0.290000,0.370000
4693,2004327,128534,21417,988,29,0.500000,0.270000,0.230000
4694,2004328,174652,26491,1007,10,0.460000,0.280000,0.260000
4695,2004329,5346,1501,649,3,0.840000,0.100000,0.060000
4696,2004330,128631,21457,988,9,0.500000,0.270000,0.230000
4697,2004331,2688,81,481,36,0.090000,0.130000,0.780000
4698,2004332,128631,21457,988,9,0.500000,0.270000,0.230000
4699,2004333,68570,13377,966,8,0.590000,0.240000,0.170000
4700,2004334,68881,6326,932,7,0.280000,0.270000,0.450000
4701,2004335,155918,23874,993,35,0.460000,0.280000,0.260000
4702,2004336,23093,1439,899,5,0.190000,0.220000,0.590000
4703,2004337,5346,1501,649,3,0.840000,0.100000,0.060000
4704,2004338,128534,21417,988,29,0.500000,0.270000,0.230000
4705,2004339,16552,4146,842,16,0.750000,0.150000,0.100000
4706,2004340,126201,20945,983,36,0.500000,0.270000,0.230000
4707,2004341,24584,1625,898,14,0.200000,0.220000,0.580000
4708,2004342,109542,18525,976,30,0.510000,0.260000,0.230000
4709,2004343,43262,3446,926,11,0.240000,0.250000,0.510000
4710,2004344,16552,4146,842,16,0.750000,0.150000,0.100000
4711,2004345,197764,27094,1021,34,0.410000,0.290000,0.300000
4712,2004346,112615,19637,991,22,0.520000,0.260000,0.220000
4713,2004347,5346,1501,649,3,0.840000,0.100000,0.060000
4714,2004348,18315,1039,883,24,0.170000,0.200000,0.630000
4715,2004349,10894,532,797,13,0.150000,0.180000,0.670000
4716,2004350,128534,21417,988,29,0.500000,0.270000,0.230000
4717,2004351,5346,1501,649,3,0.840000,0.100000,0.060000
4718,2004352,70283,6442,945,5,0.270000,0.260000,0.470000
4719,2004353,81075,15039,979,33,0.560000,0.250000,0.190000
4720,2004354,43081,3432,921,25,0.240000,0.250000,0.510000
4721,2004355,195905,24739,1027,8,0.380000,0.290000,0.330000
4722,2004356,128534,21417,988,29,0.500000,0.270000,0.230000
4723,2004357,128534,21417,988,29,0.500000,0.270000,0.230000
4724,2004358,66208,13335,973,25,0.600000,0.230000,0.170000
4725,2004359,54135,11378,959,3,0.630000,0.220000,0.150000
4726,2004360,5497,208,661,37,0.110000,0.150000,0.740000
4727,2004361,18323,1040,884,32,0.170000,0.200000,0.630000
4728,2004362,3460,991,538,28,0.860000,0.090000,0.050000
4729,2004363,66208,13335,973,25,0.600000,0.230000,0.170000
4730,2004364,5346,1501,649,3,0.840000,0.100000,0.060000
4731,2004365,158509,24964,1002,13,0.470000,0.280000,0.250000
4732,2004366,154385,24155,993,23,0.470000,0.280000,0.250000
4733,2004367,132777,21660,994,21,0.490000,0.270000,0.240000
4734,2004368,182586,21417,1025,27,0.350000,0.280000,0.370000
4735,2004369,207500,27848,1035,20,0.400000,0.280000,0.320000
4736,2004370,5497,208,661,37,0.110000,0.150000,0.740000
4737,2004371,51708,4220,937,33,0.240000,0.250000,0.510000
4738,2004372,18315,1039,883,24,0.170000,0.200000,0.630000
4739,2004373,3460,991,538,28,0.860000,0.090000,0.050000
4740,2004374,186310,22607,1017,7,0.360000,0.290000,0.350000
4741,2004375,148968,16430,996,27,0.330000,0.280000,0.390000
4742,2004376,5346,1501,649,3,0.840000,0.100000,0.060000
4743,2004377,5346,1501,649,3,0.840000,0.100000,0.060000
4744,2004378,113246,19770,996,29,0.520000,0.260000,0.220000
4745,2004379,5346,1501,649,3,0.840000,0.100000,0.060000
4746,2004380,138649,14999,999,4,0.320000,0.280000,0.400000
4747,2004381,5346,1501,649,3,0.840000,0.100000,0.060000
4748,2004382,81075,15039,979,33,0.560000,0.250000,0.190000
4749,2004383,195286,25648,1027,13,0.390000,0.290000,0.320000
4750,2004384,113012,19717,991,29,0.520000,0.260000,0.220000
4751,2004385,18321,1040,884,30,0.170000,0.200000,0.630000
4752,2004386,113012,19717,991,29,0.520000,0.260000,0.220000
4753,2004387,91506,8767,966,12,0.290000,0.270000,0.440000
4754,2004388,23096,1439,899,8,0.190000,0.220000,0.590000
4755,2004389,166784,18866,1017,20,0.340000,0.280000,0.380000
4756,2004390,8655,389,767,36,0.130000,0.160000,0.710000
4757,2004391,158179,24335,997,34,0.460000,0.280000,0.260000
4758,2004392,200768,24832,1031,35,0.370000,0.280000,0.350000
4759,2004393,5497,208,661,37,0.110000,0.150000,0.740000
4760,2004394,13256,3379,797,35,0.760000,0.140000,0.100000
4761,2004395,185963,27097,1017,11,0.440000,0.280000,0.280000
4762,2004396,186685,27261,1019,31,0.440000,0.280000,0.280000
4763,2004397,32402,2227,927,32,0.210000,0.230000,0.560000
4764,2004398,88769,16816,996,5,0.570000,0.240000,0.190000
4765,2004399,160174,25316,1004,1,0.470000,0.270000,0.260000
4766,2004400,3460,991,538,28,0.860000,0.090000,0.050000
4767,2004401,173620,24852,998,31,0.430000,0.290000,0.280000
4768,2004402,112615,19637,991,22,0.520000,0.260000,0.220000
4769,2004403,7175,310,717,38,0.130000,0.150000,0.720000
4770,2004404,158797,18508,992,28,0.350000,0.290000,0.360000
4771,2004405,68513,13359,965,29,0.580000,0.240000,0.180000
4772,2004406,23096,1439,899,8,0.190000,0.220000,0.590000
4773,2004407,1497,450,337,15,0.900000,0.070000,0.030000
4774,2004408,113012,19717,991,29,0.520000,0.260000,0.220000
4775,2004409,13701,717,837,12,0.160000,0.190000,0.650000
4776,2004410,16552,4146,842,16,0.750000,0.150000,0.100000
4777,2004411,158509,24964,1002,13,0.470000,0.280000,0.250000
4778,2004412,24591,1626,898,21,0.200000,0.220000,0.580000
4779,2004413,17306,4223,837,29,0.730000,0.160000,0.110000
4780,2004414,3460,991,538,28,0.860000,0.090000,0.050000
4781,2004415,182794,26897,1008,1,0.440000,0.290000,0.270000
4782,2004416,120377,12487,980,23,0.310000,0.280000,0.410000
4783,2004417,81077,15039,979,35,0.560000,0.250000,0.190000
4784,2004418,43312,3309,944,22,0.230000,0.240000,0.530000
4785,2004419,8270,2186,707,2,0.790000,0.130000,0.080000
4786,2004420,7175,310,717,38,0.130000,0.150000,0.720000
4787,2004421,42433,9277,933,1,0.660000,0.210000,0.130000
4788,2004422,186847,27681,1015,37,0.440000,0.280000,0.280000
4789,2004423,182586,21417,1025,27,0.350000,0.280000,0.370000
4790,2004424,174476,26519,1008,29,0.460000,0.280000,0.260000
4791,2004425,23782,1569,898,31,0.200000,0.220000,0.580000
4792,2004426,209861,27808,1035,2,0.400000,0.280000,0.320000
4793,2004427,198854,28522,1016,32,0.430000,0.280000,0.290000
4794,2004428,158179,24335,997,34,0.460000,0.280000,0.260000
4795,2004429,189549,26881,1002,9,0.430000,0.290000,0.280000
4796,2004430,3460,991,538,28,0.860000,0.090000,0.050000
4797,2004431,66207,13337,973,24,0.600000,0.230000,0.170000
4798,2004432,56196,11549,959,36,0.620000,0.230000,0.150000
4799,2004433,54126,11377,959,33,0.630000,0.220000,0.150000
4800,2004434,7126,1931,704,28,0.810000,0.120000,0.070000
4801,2004435,69678,6164,956,24,0.270000,0.260000,0.470000
4802,2004436,10897,532,797,16,0.150000,0.180000,0.670000
4803,2041301,5346,1501,649,3,0.840000,0.100000,0.060000
4804,2213738,94072,9186,963,4,0.290000,0.270000,0.440000
4805,2213739,204156,27271,1033,30,0.400000,0.290000,0.310000
4806,2213740,2415,68,452,36,0.080000,0.130000,0.790000
4807,2213741,88758,16813,996,33,0.570000,0.240000,0.190000
4808,2213742,207798,26348,1041,6,0.380000,0.280000,0.340000
4809,2213743,5346,1501,649,3,0.840000,0.100000,0.060000
4810,2213744,54134,11377,959,2,0.630000,0.220000,0.150000
4811,2213745,189549,26881,1002,9,0.430000,0.290000,0.280000
4812,2213746,5346,1501,649,3,0.840000,0.100000,0.060000
4813,2213747,13703,717,838,14,0.160000,0.190000,0.650000
4814,2213748,5346,1501,649,3,0.840000,0.100000,0.060000
4815,2213749,51764,4225,942,11,0.240000,0.250000,0.510000
4816,2213750,4233,123,582,21,0.090000,0.150000,0.760000
4817,2213751,3460,991,538,28,0.860000,0.090000,0.050000
4818,2213752,92121,16601,984,3,0.540000,0.250000,0.210000
4819,2213753,56198,11549,959,38,0.620000,0.230000,0.150000
4820,2213754,112615,19637,991,22,0.520000,0.260000,0.220000
4821,2213755,117656,12247,974,32,0.310000,0.280000,0.410000
4822,2213756,160829,25475,1006,32,0.480000,0.270000,0.250000
4823,2213757,81077,15039,979,35,0.560000,0.250000,0.190000
4824,2213758,128534,21417,988,29,0.500000,0.270000,0.230000
4825,2213759,27312,6352,885,12,0.700000,0.190000,0.110000
4826,2213760,13701,717,837,12,0.160000,0.190000,0.650000
4827,2213761,200156,28867,1019,8,0.430000,0.280000,0.290000
4828,2213762,183831,26636,1012,24,0.430000,0.290000,0.280000
4829,2213763,109542,18525,976,30,0.510000,0.260000,0.230000
4830,2213764,1551,467,385,30,0.900000,0.070000,0.030000
4831,2213765,180780,22468,1014,15,0.370000,0.290000,0.340000
4832,2213766,200534,26858,1030,35,0.400000,0.290000,0.310000
4833,2213767,5297,179,637,32,0.100000,0.140000,0.760000
4834,2213768,22485,5345,878,21,0.710000,0.180000,0.110000
4835,2213769,4233,123,582,21,0.090000,0.150000,0.760000
4836,2213770,2770,815,500,1,0.880000,0.080000,0.040000
4837,2213771,66208,13335,973,25,0.600000,0.230000,0.170000
4838,2213772,66202,13337,973,19,0.600000,0.230000,0.170000
4839,2213773,186847,27681,1015,37,0.440000,0.280000,0.280000
4840,2213774,7126,1931,704,28,0.810000,0.120000,0.070000
4841,2213775,23095,1439,899,7,0.190000,0.220000,0.590000
4842,2213776,68586,13378,966,24,0.590000,0.240000,0.170000
4843,2213777,13112,700,821,8,0.160000,0.200000,0.640000
4844,2213778,128534,21417,988,29,0.500000,0.270000,0.230000
4845,2213779,213143,27383,1040,8,0.390000,0.290000,0.320000
4846,2213780,172559,19797,1014,23,0.340000,0.280000,0.380000
4847,2213781,66208,13335,973,25,0.600000,0.230000,0.170000
4848,2213782,22484,5345,878,20,0.710000,0.180000,0.110000
4849,2213783,27304,6351,885,4,0.700000,0.190000,0.110000
4850,2213784,197764,27094,1021,34,0.410000,0.290000,0.300000
4851,2213785,24591,1626,898,21,0.200000,0.220000,0.580000
4852,2213786,8655,389,767,36,0.130000,0.160000,0.710000
4853,2213787,186310,22607,1017,7,0.360000,0.290000,0.350000
4854,2213788,4563,135,601,0,0.090000,0.130000,0.780000
4855,2213789,22489,5346,878,25,0.710000,0.180000,0.110000
4856,2213790,115891,19796,987,22,0.510000,0.260000,0.230000
4857,2213791,70283,6442,945,5,0.270000,0.260000,0.470000
4858,2213792,189549,26881,1002,9,0.430000,0.290000,0.280000
4859,2213793,4151,1148,558,17,0.830000,0.110000,0.060000
4860,2213794,158509,24964,1002,13,0.470000,0.280000,0.250000
4861,2213795,213143,27383,1040,8,0.390000,0.290000,0.320000
4862,2213796,3460,991,538,28,0.860000,0.090000,0.050000
4863,2213797,115891,19796,987,22,0.510000,0.260000,0.230000
4864,2213798,17306,4223,837,29,0.730000,0.160000,0.110000
4865,2213799,197764,27094,1021,34,0.410000,0.290000,0.300000
4866,2213800,197764,27094,1021,34,0.410000,0.290000,0.300000
4867,2213801,105477,10461,969,21,0.300000,0.270000,0.430000
4868,2213802,32423,2231,928,14,0.210000,0.230000,0.560000
4869,2213803,81077,15039,979,35,0.560000,0.250000,0.190000
4870,2213804,88785,16825,997,21,0.570000,0.240000,0.190000
4871,2213805,8653,389,767,34,0.130000,0.160000,0.710000
4872,2213806,189549,26881,1002,9,0.430000,0.290000,0.280000
4873,2213807,68591,13379,966,29,0.590000,0.240000,0.170000
4874,2213808,137141,22603,997,17,0.490000,0.270000,0.240000
4875,2213809,92121,16601,984,3,0.540000,0.250000,0.210000
4876,2213810,120377,12487,980,23,0.310000,0.280000,0.410000
4877,2213811,132904,14344,992,31,0.320000,0.280000,0.400000
4878,2213812,7126,1931,704,28,0.810000,0.120000,0.070000
4879,2213813,17306,4223,837,29,0.730000,0.160000,0.110000
4880,2213814,200534,26858,1030,35,0.400000,0.290000,0.310000
4881,2213815,8270,2186,707,2,0.790000,0.130000,0.080000
4882,2213816,2690,81,481,38,0.090000,0.130000,0.780000
4883,2213817,189549,26881,1002,9,0.430000,0.290000,0.280000
4884,2213818,16550,4146,842,14,0.750000,0.150000,0.100000
4885,2213819,166333,20946,995,37,0.380000,0.290000,0.330000
4886,2213820,153461,23415,987,35,0.460000,0.280000,0.260000
4887,2213821,42438,9277,933,6,0.660000,0.210000,0.130000
4888,2213822,43475,3316,948,29,0.230000,0.240000,0.530000
4889,2213823,5346,1501,649,3,0.840000,0.100000,0.060000
4890,2213824,23096,1439,899,8,0.190000,0.220000,0.590000
4891,2213825,13703,717,838,14,0.160000,0.190000,0.650000
4892,2213826,183831,26636,1012,24,0.430000,0.290000,0.280000
4893,2213827,13701,717,837,12,0.160000,0.190000,0.650000
4894,2213828,189549,26881,1002,9,0.430000,0.290000,0.280000
4895,2213829,5346,1501,649,3,0.840000,0.100000,0.060000
4896,2213830,182979,22507,1017,30,0.370000,0.290000,0.340000
4897,2213831,40117,8614,915,25,0.640000,0.220000,0.140000
4898,2213832,5497,208,661,37,0.110000,0.150000,0.740000
4899,2213833,5346,1501,649,3,0.840000,0.100000,0.060000
4900,2213834,23096,1439,899,8,0.190000,0.220000,0.590000
4901,2213835,201037,26666,1026,31,0.400000,0.290000,0.310000
4902,2213836,154385,24155,993,23,0.470000,0.280000,0.250000
4903,2213837,91778,16529,980,11,0.540000,0.250000,0.210000
4904,2213838,137141,22603,997,17,0.490000,0.270000,0.240000
4905,2213839,3460,991,538,28,0.860000,0.090000,0.050000
4906,2213840,191266,25198,1023,10,0.400000,0.290000,0.310000
4907,2213841,24586,1625,898,16,0.200000,0.220000,0.580000
4908,2213842,10897,532,797,16,0.150000,0.180000,0.670000
4909,2213843,169827,24653,992,21,0.440000,0.290000,0.270000
4910,2213844,3460,991,538,28,0.860000,0.090000,0.050000
4911,2213845,137141,22603,997,17,0.490000,0.270000,0.240000
4912,2213846,3460,991,538,28,0.860000,0.090000,0.050000
4913,2213847,18993,1162,887,0,0.180000,0.210000,0.610000
4914,2213848,189549,26881,1002,9,0.430000,0.290000,0.280000
4915,2213849,207500,27848,1035,20,0.400000,0.280000,0.320000
4916,2213850,10894,532,797,13,0.150000,0.180000,0.670000
4917,2213851,5346,1501,649,3,0.840000,0.100000,0.060000
4918,2213852,54135,11378,959,3,0.630000,0.220000,0.150000
4919,2213853,66207,13337,973,24,0.600000,0.230000,0.170000
4920,2213854,1497,450,337,15,0.900000,0.070000,0.030000
4921,2213855,88769,16816,996,5,0.570000,0.240000,0.190000
4922,2213856,10894,532,797,13,0.150000,0.180000,0.670000
4923,2213857,182794,26897,1008,1,0.440000,0.290000,0.270000
4924,2213858,9938,495,773,32,0.150000,0.190000,0.660000
4925,2213859,3460,991,538,28,0.860000,0.090000,0.050000
4926,2213860,166699,23085,968,13,0.420000,0.290000,0.290000
4927,2213861,13931,3610,820,8,0.780000,0.140000,0.080000
4928,2213862,66208,13335,973,25,0.600000,0.230000,0.170000
4929,2213863,88769,16816,996,5,0.570000,0.240000,0.190000
4930,2213864,27308,6352,885,8,0.700000,0.190000,0.110000
4931,2213865,126201,20945,983,36,0.500000,0.270000,0.230000
4932,2213866,66202,13337,973,19,0.600000,0.230000,0.170000
4933,2213867,9938,495,773,32,0.150000,0.190000,0.660000
4934,2213868,198854,28522,1016,32,0.430000,0.280000,0.290000
4935,2213869,191681,26046,1010,35,0.410000,0.290000,0.300000
4936,2213870,18323,1040,884,32,0.170000,0.200000,0.630000
4937,2213871,19000,1163,887,7,0.180000,0.210000,0.610000
4938,2213872,19001,1163,887,8,0.180000,0.210000,0.610000
4939,2213873,555,168,221,9,0.910000,0.060000,0.030000
4940,2213874,42433,9277,933,1,0.660000,0.210000,0.130000
4941,2213875,128534,21417,988,29,0.500000,0.270000,0.230000
4942,2213876,174799,22520,1010,1,0.390000,0.290000,0.320000
4943,2213877,170539,25662,998,31,0.450000,0.280000,0.270000
4944,2213878,129196,20928,987,28,0.490000,0.270000,0.240000
4945,2213879,68586,13378,966,24,0.590000,0.240000,0.170000
4946,2213880,24586,1625,898,16,0.200000,0.220000,0.580000
4947,2213881,5346,1501,649,3,0.840000,0.100000,0.060000
4948,2213882,3460,991,538,28,0.860000,0.090000,0.050000
4949,2213883,23095,1439,899,7,0.190000,0.220000,0.590000
4950,2213884,5297,179,637,32,0.100000,0.140000,0.760000
4951,2213885,66200,13332,972,17,0.600000,0.230000,0.170000
4952,2213886,8270,2186,707,2,0.790000,0.130000,0.080000
4953,2213887,203607,28051,1024,27,0.410000,0.290000,0.300000
4954,2213888,81033,15030,978,30,0.560000,0.250000,0.190000
4955,2213889,155918,23874,993,35,0.460000,0.280000,0.260000
4956,2213890,197764,27094,1021,34,0.410000,0.290000,0.300000
4957,2213891,147787,22369,974,16,0.450000,0.290000,0.260000
4958,2213892,149291,16675,992,38,0.340000,0.290000,0.370000
4959,2213893,5297,179,637,32,0.100000,0.140000,0.760000
4960,2213894,17306,4223,837,29,0.730000,0.160000,0.110000
4961,2213895,4151,1148,558,17,0.830000,0.110000,0.060000
4962,2213896,126201,20945,983,36,0.500000,0.270000,0.230000
4963,2213897,8653,389,767,34,0.130000,0.160000,0.710000
4964,2213898,18315,1039,883,24,0.170000,0.200000,0.630000
4965,2213899,183831,26636,1012,24,0.430000,0.290000,0.280000
4966,2213900,2002,34,426,13,0.050000,0.090000,0.860000
4967,2213901,209319,29059,1028,6,0.420000,0.280000,0.300000
4968,2213902,3460,991,538,28,0.860000,0.090000,0.050000
4969,2213903,155918,23874,993,35,0.460000,0.280000,0.260000
4970,2213904,92121,16601,984,3,0.540000,0.250000,0.210000
4971,2213905,207798,26348,1041,6,0.380000,0.280000,0.340000
4972,2213906,4151,1148,558,17,0.830000,0.110000,0.060000
4973,2213907,207798,26348,1041,6,0.380000,0.280000,0.340000
4974,2213908,9938,495,773,32,0.150000,0.190000,0.660000
4975,2213909,5346,1501,649,3,0.840000,0.100000,0.060000
4976,2213910,120377,12487,980,23,0.310000,0.280000,0.410000
4977,2213911,149291,16675,992,38,0.340000,0.290000,0.370000
4978,2213912,203030,26464,1029,35,0.390000,0.290000,0.320000
4979,2213913,153461,23415,987,35,0.460000,0.280000,0.260000
4980,2213914,5346,1501,649,3,0.840000,0.100000,0.060000
4981,2213915,128631,21457,988,9,0.500000,0.270000,0.230000
4982,2213916,126201,20945,983,36,0.500000,0.270000,0.230000
4983,2213917,2688,81,481,36,0.090000,0.130000,0.780000
4984,2213918,182794,26897,1008,1,0.440000,0.290000,0.270000
4985,2213919,68513,13359,965,29,0.580000,0.240000,0.180000
4986,2213920,174799,22520,1010,1,0.390000,0.290000,0.320000
4987,2213921,30744,6835,895,12,0.670000,0.210000,0.120000
4988,2213922,126201,20945,983,36,0.500000,0.270000,0.230000
4989,2213923,42438,9277,933,6,0.660000,0.210000,0.130000
4990,2213924,200534,26858,1030,35,0.400000,0.290000,0.310000
4991,2213925,106968,18000,966,30,0.500000,0.270000,0.230000
4992,2213926,5346,1501,649,3,0.840000,0.100000,0.060000
4993,2213927,23093,1439,899,5,0.190000,0.220000,0.590000
